case_num,param_0,param_1,R1_rxn1,R1_rxn2,R1_rxn3,R1_rxn4,R1_rxn5,R1_rxn6,R1_rxn7,R1_rxn8,R1_rxn9,R1_rxn10,R1_rxn11,R1_rxn12,R1_rxn13,R1_rxn14,R1_rxn15,R1_rxn16,R1_rxn17,R1_rxn18,R1_rxn19,R1_rxn20,R1_rxn21,R1_rxn22,R1_rxn23,R1_rxn24,R1_rxn25,R1_rxn26,R1_rxn27,R1_rxn28,R1_rxn29,R1_rxn30,R1_rxn31,R1_rxn32,R1_rxn33,R1_rxn34,R1_rxn35,R1_rxn36,R1_rxn37,R1_rxn38,R1_rxn39,R1_rxn40,R1_rxn41,R1_rxn42,R1_rxn43,R1_rxn44,R1_rxn45,R1_rxn46,R1_rxn47,R1_rxn48,R1_rxn49,R1_rxn50,R1_rxn51,R1_rxn52,R1_rxn53,R1_rxn54,R1_rxn55,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,state
166,0.014393489,0.116072641,1,1,1,1,1,1,0.388447593,0.212326938,0.223860538,0.489832085,0.82459902,0.869533871,0.968311808,0.130466129,1,1,0.391290242,0.260841353,0.263812524,0.19131767,0.072429809,0.817968141,0.869533871,1,0.972513662,0.130466129,0.023214528,0.010075442,0.989924558,0.014393489,0.985606511,0.005757395,0.00985954,0.127578811,0.094869806,0.005037721,0.020197121,0,0.883927359,0,0,0.985606511,0.030178887,0.495124708,0.130466129,1,0.072522282,0.130466129,0.449160424,0.026000753,0.046429056,0.463886189,0.869533871,0.985606511,0.985606511,0.040134794,0.078708095,0.125022495,0.107267679,0.128202712,0.123473183,0.103109697,0.08075659,0.051189718,0.050718868,0.026081175,0.025668595,0.019446482,0.015012068,0.003289653,0.002743565,0.001324595,0.000593702,0.000470472,0.016785864,Error
167,0.046002642,0.040728802,1,1,1,1,1,1,0.351511483,0.206373012,0.249018328,0.500527384,0.857161662,0.913268556,0.958166834,0.086731444,1,1,0.41097085,0.268137365,0.24460866,0.188763031,0.066367043,0.814495273,0.913268556,1,0.96168883,0.086731444,0.00814576,0.032201849,0.967798151,0.046002642,0.953997358,0.018401057,0.03151181,0.105581936,0.116628309,0.016100925,0.048039082,0,0.959271198,0,0,0.953997358,0.010589489,0.477813255,0.086731444,1,0.03363781,0.086731444,0.50263692,0.050075522,0.016291521,0.406036225,0.913268556,0.953997358,0.953997358,0.045908696,0.081406188,0.1233464,0.103243489,0.127139315,0.115919792,0.090540729,0.07739419,0.048684413,0.051980365,0.030411887,0.030371049,0.020034744,0.01579631,0.004609889,0.003889424,0.004187171,0.00189075,0.001378495,0.021866704,Warning
168,0.54868223,0.45131777,1,1,1,1,1,1,0.890263554,0.272565889,0.246907003,0.509736446,0.409736446,0,0.507251129,1,1,1,0,0.464604669,0.180527108,0.067697666,0.774341115,0.968407756,0,1,0.548224774,1,0.090263554,0.384077561,0.615922439,0.54868223,0.45131777,0.219472892,0.375847327,0.15796122,0.301775226,0.19203878,0.571248118,0,0.54868223,0,0,0.45131777,0.11734262,0.234685241,1,1,0.380527108,1,0.54868223,0.593814007,0.180527108,0.45131777,0,0.45131777,0.45131777,0.008816021,0.043056825,0.052573348,0.058760763,0.076434524,0.086858106,0.058015207,0.044514999,0.042847856,0.065093378,0.060909276,0.065789265,0.031183677,0.04262311,0.028658494,0.028615333,0.023381727,0.018388151,0.016501457,0.146978482,Warning
169,0.474173829,0.097834161,1,1,1,1,1,1,0.605570827,0.233492108,0.320376226,0.537633967,0.651629972,0.42799201,0.626759479,0.57200799,1,1,0.192596405,0.420852548,0.146131667,0.100273526,0.523090909,0.907553207,0.42799201,1,0.653403196,0.57200799,0.019566832,0.33192168,0.66807832,0.474173829,0.525826171,0.189669532,0.324809073,0.077041157,0.303594807,0.16596084,0.479065537,0,0.902165839,0,0,0.525826171,0.025436882,0.264869769,0.57200799,1,0.153535262,0.57200799,0.688169834,0.483957245,0.039133664,0.269030965,0.42799201,0.525826171,0.525826171,0.028046753,0.053013874,0.06057676,0.057343763,0.081276377,0.082980194,0.055782798,0.047124894,0.041078469,0.063522548,0.052028775,0.065052143,0.02831111,0.04130798,0.027449943,0.026538057,0.024170193,0.016167162,0.011044067,0.137184141,Warning
170,0.491615875,0.473471771,1,1,1,1,1,1,0.877238177,0.271927971,0.229955232,0.50181441,0.419270587,0.034912354,0.546063175,0.965087646,1,1,0.015710559,0.445739145,0.198116797,0.078003236,0.728351761,0.959874505,0.034912354,1,0.584848122,0.965087646,0.094694354,0.344131113,0.655868887,0.491615875,0.508384125,0.19664635,0.336756874,0.169206355,0.273879967,0.172065556,0.515289464,0,0.526528229,0,0,0.508384125,0.12310266,0.263661498,0.965087646,1,0.382406237,0.965087646,0.509072052,0.538963052,0.189388708,0.487436712,0.034912354,0.508384125,0.508384125,0.009321247,0.04440745,0.056008045,0.06025487,0.079944635,0.091767358,0.061630523,0.046557198,0.044098164,0.064624466,0.059305679,0.065731413,0.030019749,0.042017126,0.027799118,0.026829141,0.022159078,0.016722819,0.015359252,0.135442671,Warning
171,0.17320187,0.433851649,1,1,1,1,1,1,0.690297089,0.252045258,0.176177462,0.473935022,0.570408262,0.392946481,0.792005301,0.607053519,1,1,0.176825916,0.332313237,0.27177728,0.143667044,0.390127695,0.891041088,0.392946481,1,0.813680944,0.607053519,0.08677033,0.121241309,0.878758691,0.17320187,0.82679813,0.069280748,0.118643281,0.191142725,0.134555677,0.060620654,0.194894452,0,0.566148351,0,0,0.82679813,0.112801429,0.422076098,0.607053519,1,0.294951364,0.607053519,0.36967511,0.216587035,0.17354066,0.591030242,0.392946481,0.82679813,0.82679813,0.016668462,0.057532648,0.087299043,0.077847174,0.103585481,0.120992589,0.092906313,0.065205078,0.051703688,0.058036602,0.038672649,0.051439533,0.02319661,0.032519552,0.017155082,0.014595936,0.011540106,0.006495194,0.006265352,0.066342909,Warning
172,0.39286522,0.60713478,1,1,1,1,1,1,0.921426956,0.280356739,0.176789349,0.478573044,0.378573044,0,0.596066825,1,1,1,0,0.417859566,0.242853912,0.091070217,0.69643261,0.957500565,0,1,0.633924129,1,0.121426956,0.275005654,0.724994346,0.39286522,0.60713478,0.157146088,0.269112676,0.212497173,0.216075871,0.137502827,0.423221959,0,0.39286522,0,0,0.60713478,0.157855043,0.315710086,1,1,0.442853912,1,0.39286522,0.453578698,0.242853912,0.60713478,0,0.60713478,0.60713478,0.006795008,0.045688025,0.061894873,0.064787581,0.086970094,0.10293073,0.067933078,0.051603165,0.047188785,0.06389304,0.059596769,0.064544239,0.028436423,0.039476257,0.025916547,0.023509768,0.019110321,0.013770099,0.01407554,0.111879657,Warning
173,0.635093651,0.04530401,1,1,1,1,1,1,0.649259632,0.236285084,0.365692728,0.558978964,0.618780134,0.319602339,0.51552504,0.680397661,1,1,0.143821053,0.474547978,0.098022189,0.070716069,0.657745656,0.932908251,0.319602339,1,0.548638843,0.680397661,0.009060802,0.444565556,0.555434444,0.635093651,0.364906349,0.25403746,0.435039151,0.047816637,0.381261742,0.222282778,0.637358851,0,0.95469599,0,0,0.364906349,0.011779043,0.183359255,0.680397661,1,0.154201136,0.680397661,0.794894821,0.639624052,0.018121604,0.173144946,0.319602339,0.364906349,0.364906349,0.025555704,0.048309354,0.050106956,0.052306937,0.070072216,0.071094823,0.050298037,0.043373256,0.038374746,0.064917599,0.055336149,0.064624878,0.031419499,0.043068044,0.030722506,0.032542226,0.027428918,0.020628751,0.013320252,0.166499149,Warning
174,0.374435682,0.625564318,1,1,1,1,1,1,0.925112864,0.281278216,0.168496057,0.474887136,0.374887136,0,0.606571661,1,1,1,0,0.412330705,0.250225727,0.093834648,0.687217841,0.956210498,0,1,0.644060375,1,0.125112864,0.262104978,0.737895022,0.374435682,0.625564318,0.149774273,0.256488442,0.218947511,0.205939625,0.131052489,0.405713898,0,0.374435682,0,0,0.625564318,0.162646723,0.325293445,1,1,0.450225727,1,0.374435682,0.436992114,0.250225727,0.625564318,0,0.625564318,0.625564318,0.006532622,0.046098675,0.063145028,0.065639501,0.088275816,0.10503188,0.06941786,0.05271165,0.047763033,0.063692777,0.059333371,0.064114515,0.028113392,0.038942278,0.02551282,0.022902164,0.018513237,0.013196544,0.013703389,0.107359448,Warning
175,0.370054869,0.629945131,1,1,1,1,1,1,0.925989026,0.281497257,0.166524691,0.474010974,0.374010974,0,0.609068725,1,1,1,0,0.411016461,0.251978052,0.09449177,0.685027435,0.955903841,0,1,0.646469822,1,0.125989026,0.259038408,0.740961592,0.370054869,0.629945131,0.148021948,0.253487585,0.220480796,0.203530178,0.129519204,0.401552126,0,0.370054869,0,0,0.629945131,0.163785734,0.327571468,1,1,0.451978052,1,0.370054869,0.433049382,0.251978052,0.629945131,0,0.629945131,0.629945131,0.00646948,0.046199975,0.06344538,0.065846693,0.088588182,0.10553843,0.069781359,0.052983957,0.047901329,0.063643239,0.059267913,0.064002797,0.028036663,0.038810141,0.025414499,0.022757587,0.018367975,0.013059309,0.013611828,0.106273264,Warning
176,0.658693632,0.162934427,1,1,1,1,1,1,0.743400915,0.249228124,0.34100512,0.54957592,0.538761891,0.178371941,0.476651579,0.821628059,1,1,0.080267374,0.488689492,0.109766756,0.060114552,0.740160845,0.952920202,0.178371941,1,0.514474294,0.821628059,0.032586885,0.461085542,0.538914458,0.658693632,0.341306368,0.263477453,0.451205138,0.074864244,0.380118692,0.230542771,0.666840353,0,0.837065573,0,0,0.341306368,0.042362951,0.173911873,0.821628059,1,0.229499383,0.821628059,0.747879602,0.674987074,0.065173771,0.234283204,0.178371941,0.341306368,0.341306368,0.018181679,0.045073351,0.04843661,0.053095724,0.068597023,0.072926875,0.053021123,0.042429305,0.03907417,0.065090006,0.05668446,0.064317557,0.032363259,0.043762019,0.030494945,0.032949801,0.026942762,0.02129628,0.015265456,0.169997594,Warning
177,0.070568747,0.642419278,1,1,1,1,1,1,0.784977868,0.267770365,0.10350893,0.442814947,0.486320934,0.287011974,0.831437969,0.712988026,1,1,0.129155388,0.306820026,0.328720705,0.153765287,0.391778387,0.897628256,0.287011974,1,0.854238985,0.712988026,0.128483856,0.049398123,0.950601877,0.070568747,0.929431253,0.028227499,0.048339592,0.253547945,0.067514009,0.024699062,0.102689711,0,0.357580722,0,0,0.929431253,0.167029012,0.477564012,0.712988026,1,0.399565316,0.712988026,0.214074735,0.134810675,0.256967711,0.757224068,0.287011974,0.929431253,0.929431253,0.008788307,0.059322307,0.094339959,0.086718826,0.111367979,0.141058431,0.112121346,0.076541191,0.056986834,0.056103803,0.036034681,0.04252684,0.021716184,0.026916824,0.013901846,0.01108148,0.005012065,0.002735104,0.003131473,0.033594519,Warning
178,0.026511311,0.585775581,1,1,1,1,1,1,0.723298562,0.259903124,0.108858367,0.444073573,0.537930127,0.387713108,0.874676912,0.612286892,1,1,0.174470899,0.288567738,0.33123851,0.165408959,0.319399101,0.881453088,0.387713108,1,0.893575745,0.612286892,0.117155116,0.018557917,0.981442083,0.026511311,0.973488689,0.010604524,0.018160248,0.243792764,0.053352532,0.009278959,0.05580009,0,0.414224419,0,0,0.973488689,0.152301651,0.498459856,0.612286892,1,0.356767611,0.612286892,0.220367865,0.085088869,0.234310233,0.740860825,0.387713108,0.973488689,0.973488689,0.011133691,0.062408745,0.101889461,0.092952885,0.115839291,0.145201094,0.120661892,0.080771323,0.057988971,0.054018563,0.029692169,0.035684778,0.020614107,0.023904553,0.010820009,0.008514004,0.002025148,0.0010455,0.001173118,0.023660699,Warning
179,0.620325592,0.379674408,1,1,1,1,1,1,0.875934882,0.26898372,0.279146516,0.524065118,0.424065118,1.11E-16,0.466414412,1,1,1,5.00E-17,0.486097678,0.151869763,0.056951161,0.810162796,0.973422791,1.11E-16,1,0.508820924,1,0.075934882,0.434227915,0.565772085,0.620325592,0.379674408,0.248130237,0.424923031,0.132886043,0.341179076,0.217113957,0.639309313,0,0.620325592,0,0,0.379674408,0.098715346,0.197430692,1,1,0.351869763,1,0.620325592,0.658293033,0.151869763,0.379674408,1.11E-16,0.379674408,0.379674408,0.009640793,0.042231397,0.049180388,0.056596181,0.071875725,0.080314708,0.054853095,0.042547123,0.04116757,0.065339157,0.060855011,0.065121442,0.032460488,0.043300449,0.029496278,0.030953089,0.02499017,0.020383818,0.017282217,0.161410902,Warning
180,0.376331244,0.623668756,1,1,1,1,1,1,0.924733751,0.281183438,0.16934906,0.475266249,0.375266249,0,0.605491191,1,1,1,0,0.412899373,0.249467503,0.093550313,0.688165622,0.956343187,0,1,0.643017816,1,0.124733751,0.26343187,0.73656813,0.376331244,0.623668756,0.150532497,0.257786902,0.218284065,0.206982184,0.131715935,0.407514681,0,0.376331244,0,0,0.623668756,0.162153877,0.324307753,1,1,0.449467503,1,0.376331244,0.438698119,0.249467503,0.623668756,0,0.623668756,0.623668756,0.006559853,0.046055297,0.063015431,0.065550423,0.088140913,0.104813573,0.069261856,0.052594888,0.047703414,0.063713801,0.059361373,0.064161721,0.028146604,0.03899884,0.025555089,0.022964709,0.018575694,0.01325582,0.013742636,0.107828065,Warning
181,0.456486434,0.543513566,1,1,1,1,1,1,0.908702713,0.277175678,0.205418895,0.491297287,0.391297287,0,0.559802733,1,1,1,0,0.43694593,0.217405426,0.081527035,0.728243217,0.96195405,0,1,0.598932461,1,0.108702713,0.319540504,0.680459496,0.456486434,0.543513566,0.182594574,0.312693207,0.190229748,0.251067539,0.159770252,0.483662112,0,0.456486434,0,0,0.543513566,0.141313527,0.282627054,1,1,0.417405426,1,0.456486434,0.510837791,0.217405426,0.543513566,0,0.543513566,0.543513566,0.007661366,0.044446804,0.057798746,0.062082183,0.082561205,0.096023375,0.063335933,0.048225338,0.045302541,0.064490645,0.060342997,0.065545722,0.029554044,0.041050853,0.027183702,0.025599964,0.021008964,0.015704143,0.015209587,0.126871889,Warning
182,0.709165332,0.290834668,1,1,1,1,1,1,0.858166934,0.264541733,0.319124399,0.541833066,0.441833066,0,0.415775761,1,1,1,0,0.5127496,0.116333867,0.0436252,0.854582666,0.979641573,0,1,0.459959067,1,0.058166934,0.496415732,0.503584268,0.709165332,0.290834668,0.283666133,0.485778252,0.101792134,0.390040933,0.248207866,0.723707065,0,0.709165332,0,0,0.290834668,0.075617014,0.151234027,1,1,0.316333867,1,0.709165332,0.738248799,0.116333867,0.290834668,0,0.290834668,0.290834668,0.010591864,0.041416459,0.045830971,0.05428587,0.066450119,0.072765099,0.051948213,0.041150983,0.039335812,0.065358722,0.060085004,0.063432585,0.034058127,0.043533854,0.030146336,0.033851252,0.026800907,0.022756522,0.018061446,0.178139855,Warning
183,0.514958127,0.485041873,1,1,1,1,1,1,0.897008375,0.274252094,0.231731157,0.502991625,0.402991625,0,0.526473867,1,1,1,0,0.454487438,0.194016749,0.072756281,0.757479064,0.966047069,0,1,0.56677303,1,0.097008375,0.360470689,0.639529311,0.514958127,0.485041873,0.205983251,0.352746317,0.169764655,0.28322697,0.180235345,0.539210221,0,0.514958127,0,0,0.485041873,0.126110887,0.252221774,1,1,0.394016749,1,0.514958127,0.563462315,0.194016749,0.485041873,0,0.485041873,0.485041873,0.008406666,0.043516381,0.054378862,0.059899219,0.078640533,0.090104885,0.059788396,0.045714351,0.043706926,0.064909739,0.060779315,0.065854314,0.030585924,0.042142303,0.028169839,0.027513627,0.022559112,0.01742197,0.016071248,0.139836391,Warning
184,0.195791135,0.069361301,1,1,1,1,1,1,0.446448478,0.216725687,0.271817902,0.512642983,0.780066766,0.734847564,0.840671615,0.265152436,1,1,0.330681404,0.321994962,0.211456411,0.157373708,0.230471785,0.848175196,0.734847564,1,0.852542011,0.265152436,0.01387226,0.137053794,0.862946206,0.195791135,0.804208865,0.078316454,0.134116927,0.097761212,0.181169881,0.068526897,0.1992592,0,0.930638699,0,0,0.804208865,0.018033938,0.403491659,0.265152436,1,0.080775007,0.265152436,0.563214917,0.202727265,0.02774452,0.363300327,0.734847564,0.804208865,0.804208865,0.038929149,0.068889802,0.094558209,0.078575345,0.107634966,0.103454566,0.071601177,0.062619421,0.04579907,0.057528608,0.039799295,0.051107829,0.022900565,0.02913913,0.015378589,0.013399128,0.014347719,0.007449116,0.005281746,0.07160657,Warning
185,0.100778001,0.018221826,1,1,1,1,1,1,0.363144279,0.206861083,0.265600144,0.508255618,0.848755704,0.881000173,0.92113657,0.118999827,1,1,0.396450078,0.286183392,0.227538774,0.178933308,0.109888914,0.822524438,0.881000173,1,0.926722125,0.118999827,0.003644365,0.070544601,0.929455399,0.100778001,0.899221999,0.040311201,0.069032931,0.094477656,0.143527918,0.0352723,0.101689093,0,0.981778174,0,0,0.899221999,0.004737675,0.449975436,0.118999827,1,0.031088696,0.118999827,0.541278088,0.102600184,0.00728873,0.370621895,0.881000173,0.899221999,0.899221999,0.04622636,0.078726492,0.113653937,0.093502455,0.120767842,0.109453419,0.079282747,0.071501365,0.046878291,0.054217735,0.034929719,0.039095099,0.021075887,0.020350621,0.008516372,0.00725329,0.008582558,0.004041499,0.002819449,0.039124862,Warning
186,0.094442961,0.683006773,1,1,1,1,1,1,0.825326222,0.273022825,0.098136899,0.441143619,0.452418752,0.222550266,0.80622656,0.777449734,1,1,0.10014762,0.317205375,0.328840276,0.146961069,0.435946347,0.907679473,0.222550266,1,0.831438911,0.777449734,0.136601355,0.066110073,0.933889927,0.094442961,0.905557039,0.037777184,0.064693428,0.261307397,0.074198655,0.033055036,0.128593299,0,0.316993227,0,0,0.905557039,0.177581761,0.466438655,0.777449734,1,0.428692656,0.777449734,0.205718094,0.162743638,0.273202709,0.77202688,0.222550266,0.905557039,0.905557039,0.00732006,0.057643696,0.090227419,0.083806801,0.109167064,0.139014894,0.107471309,0.074539849,0.056486628,0.05723941,0.040057893,0.045877667,0.022356931,0.028215434,0.015518446,0.012412996,0.006432653,0.003628996,0.004225034,0.038356819,Error
187,0.071188648,0.31897563,1,1,1,1,1,1,0.558877265,0.235456995,0.184493822,0.475221302,0.680139162,0.609835721,0.8891929,0.390164279,1,1,0.274426075,0.290864808,0.280049182,0.169813489,0.230676464,0.855704562,0.609835721,1,0.902321602,0.390164279,0.063795126,0.049832054,0.950167946,0.071188648,0.928811352,0.028475459,0.048764224,0.172625043,0.100137329,0.024916027,0.08713743,0,0.68102437,0,0,0.928811352,0.082933664,0.470785188,0.390164279,1,0.205623108,0.390164279,0.376106509,0.103086211,0.127590252,0.562909919,0.609835721,0.928811352,0.928811352,0.024382252,0.065847799,0.105167799,0.091747107,0.115275946,0.127772635,0.104832707,0.074228842,0.053238646,0.053948009,0.029083295,0.03825516,0.020852774,0.024822749,0.010257446,0.008549261,0.005614244,0.002794444,0.002563299,0.040765587,Warning
188,0.844875311,0.023271936,1,1,1,1,1,1,0.73872801,0.244570959,0.413157078,0.582160338,0.548086714,0.131852753,0.362154568,0.868147247,1,1,0.059333739,0.546869956,0.042271963,0.029861341,0.856511279,0.972000414,0.131852753,1,0.405096492,0.868147247,0.004654387,0.591412718,0.408587282,0.844875311,0.155124689,0.337950124,0.578739588,0.021330453,0.477866696,0.295706359,0.846038908,0,0.976728064,0,0,0.155124689,0.006050703,0.078027783,0.868147247,1,0.182938224,0.868147247,0.910801688,0.847202505,0.009308774,0.076013037,0.131852753,0.155124689,0.155124689,0.01865277,0.042612956,0.042796327,0.049245188,0.05778944,0.058987168,0.048762044,0.042307368,0.036035024,0.064696902,0.054886981,0.059320737,0.035882024,0.042583934,0.031249921,0.039174873,0.030299011,0.026021352,0.017014016,0.201681963,Error
189,0.742909062,0.257090938,1,1,1,1,1,1,0.851418188,0.262854547,0.334309078,0.548581812,0.448581812,5.55E-17,0.396541835,1,1,1,2.50E-17,0.522872719,0.102836375,0.038563641,0.871454531,0.982003634,5.55E-17,1,0.441400016,1,0.051418188,0.520036343,0.479963657,0.742909062,0.257090938,0.297163625,0.508892707,0.089981828,0.408599984,0.260018172,0.755763609,0,0.742909062,0,0,0.257090938,0.066843644,0.133687288,1,1,0.302836375,1,0.742909062,0.768618156,0.102836375,0.257090938,5.55E-17,0.257090938,0.257090938,0.010936564,0.04114627,0.044804737,0.053480947,0.064451031,0.070032943,0.051103847,0.040908947,0.038703605,0.065279565,0.0595651,0.06258219,0.034669162,0.043460272,0.030277863,0.034952714,0.027458702,0.023629346,0.018320162,0.184236033,Warning
190,0.118164828,0.696737165,1,1,1,1,1,1,0.84679843,0.275581958,0.099448674,0.442142766,0.43469177,0.185098007,0.78596369,0.814901993,1,1,0.083294103,0.326194548,0.324969368,0.141530176,0.46653341,0.914208797,0.185098007,1,0.812774046,0.814901993,0.139347433,0.082715379,0.917284621,0.118164828,0.881835172,0.047265931,0.080942907,0.262367809,0.083500456,0.04135769,0.153001686,0,0.303262835,0,0,0.881835172,0.181151663,0.454852329,0.814901993,1,0.441675265,0.814901993,0.210713831,0.187838544,0.278694866,0.770776368,0.185098007,0.881835172,0.881835172,0.006801192,0.056291296,0.087089783,0.081469713,0.107174337,0.136162073,0.103098756,0.072375056,0.055789669,0.058107274,0.042913803,0.048584884,0.022907318,0.029428162,0.016773946,0.013513829,0.007784795,0.004504208,0.005246884,0.04398302,Warning
191,0.41750972,0.58249028,1,1,1,1,1,1,0.916498056,0.279124514,0.187879374,0.483501944,0.383501944,0,0.58201946,1,1,1,0,0.425252916,0.232996112,0.087373542,0.70875486,0.95922568,0,1,0.620369654,1,0.116498056,0.292256804,0.707743196,0.41750972,0.58249028,0.167003888,0.285994158,0.203871598,0.229630346,0.146128402,0.446634234,0,0.41750972,0,0,0.58249028,0.151447473,0.302894946,1,1,0.432996112,1,0.41750972,0.475758748,0.232996112,0.58249028,0,0.58249028,0.58249028,0.007137747,0.04517605,0.060265882,0.063696909,0.085244226,0.100193201,0.066056899,0.050212979,0.046440062,0.064141798,0.059916911,0.065018938,0.02886883,0.040135182,0.026430913,0.024320664,0.019874567,0.014527593,0.01454148,0.11779917,Warning
192,0.477768094,0.522231906,1,1,1,1,1,1,0.904446381,0.276111595,0.214995642,0.495553619,0.395553619,0,0.547672187,1,1,1,0,0.443330428,0.208892763,0.078334786,0.738884047,0.963443767,0,1,0.587227548,1,0.104446381,0.334437666,0.665562334,0.477768094,0.522231906,0.191107237,0.327271144,0.182781167,0.262772452,0.167218833,0.503879689,0,0.477768094,0,0,0.522231906,0.135780296,0.271560591,1,1,0.408892763,1,0.477768094,0.529991284,0.208892763,0.522231906,0,0.522231906,0.522231906,0.007938059,0.044086899,0.056512874,0.061255501,0.08111994,0.093824507,0.061972729,0.047246994,0.044706248,0.064657785,0.060531279,0.065722673,0.029929019,0.041486718,0.027562759,0.026297125,0.021592919,0.016335793,0.015541558,0.131678622,Warning
193,0.282034573,0.177439544,1,1,1,1,1,1,0.565224967,0.231845683,0.262047029,0.510459503,0.680722445,0.540525884,0.756534953,0.459474116,1,1,0.243236648,0.357584078,0.206107288,0.134721108,0.370754344,0.879474055,0.540525884,1,0.775959868,0.459474116,0.035487909,0.197424201,0.802575799,0.282034573,0.717965427,0.112813829,0.193193682,0.116156429,0.209171603,0.0987121,0.29090655,0,0.822560456,0,0,0.717965427,0.046134281,0.362531505,0.459474116,1,0.162870641,0.459474116,0.552297514,0.299778527,0.070975818,0.393649897,0.540525884,0.717965427,0.717965427,0.028823548,0.059377776,0.079415518,0.06904124,0.096677718,0.100597304,0.070692634,0.056367954,0.045643069,0.060050918,0.043699888,0.058426238,0.0247277,0.035794793,0.020617043,0.018426244,0.017776462,0.010263452,0.007832354,0.095748146,Warning
194,0.481951265,0.518048735,1,1,1,1,1,1,0.903609747,0.275902437,0.216878069,0.496390253,0.396390253,0,0.545287779,1,1,1,0,0.444585379,0.207219494,0.07770731,0.740975632,0.963736589,0,1,0.584926804,1,0.103609747,0.337365885,0.662634115,0.481951265,0.518048735,0.192780506,0.330136616,0.181317057,0.265073196,0.168682943,0.507853701,0,0.481951265,0,0,0.518048735,0.134692671,0.269385342,1,1,0.407219494,1,0.481951265,0.533756138,0.207219494,0.518048735,0,0.518048735,0.518048735,0.007991706,0.044019134,0.056265161,0.061097437,0.080838599,0.093398487,0.061714645,0.047063443,0.044591137,0.064688826,0.060564432,0.065748603,0.030002809,0.041567161,0.027634582,0.026434071,0.021704952,0.016459082,0.015604259,0.132611476,Warning
195,0.705929038,0.294070962,1,1,1,1,1,1,0.858814192,0.264703548,0.317668067,0.541185808,0.441185808,0,0.417620448,1,1,1,0,0.511778711,0.117628385,0.044110644,0.852964519,0.979415033,0,1,0.461739029,1,0.058814192,0.494150327,0.505849673,0.705929038,0.294070962,0.282371615,0.483561391,0.102924837,0.388260971,0.247075163,0.720632586,0,0.705929038,0,0,0.294070962,0.07645845,0.1529169,1,1,0.317628385,1,0.705929038,0.735336134,0.117628385,0.294070962,0,0.294070962,0.294070962,0.010558383,0.041443246,0.045936465,0.054364664,0.066643572,0.073030703,0.052036236,0.041182348,0.039398134,0.065363755,0.060127976,0.063508617,0.033999641,0.0435364,0.030130353,0.033745637,0.026737252,0.022672,0.018035773,0.177548847,Warning
196,0.323935936,0.676064064,1,1,1,1,1,1,0.935212813,0.283803203,0.145771171,0.464787187,0.364787187,0,0.635356517,1,1,1,0,0.397180781,0.270425626,0.10140961,0.661967968,0.952675516,0,1,0.671835235,1,0.135212813,0.226755155,0.773244845,0.323935936,0.676064064,0.129574374,0.221896116,0.236622422,0.178164765,0.113377578,0.357739139,0,0.323935936,0,0,0.676064064,0.175776657,0.351553313,1,1,0.470425626,1,0.323935936,0.391542342,0.270425626,0.676064064,0,0.676064064,0.676064064,0.005786266,0.04735643,0.066686527,0.068137328,0.091921408,0.111041374,0.073859542,0.056058322,0.049395829,0.063081798,0.058515291,0.062595035,0.027229358,0.037295186,0.024325003,0.021231162,0.016756298,0.011592778,0.012571092,0.094563973,Warning
197,0.26801984,0.73198016,1,1,1,1,1,1,0.946396032,0.286599008,0.120608928,0.453603968,0.353603968,0,0.667228691,1,1,1,0,0.380405952,0.292792064,0.109797024,0.63400992,0.948761389,0,1,0.702589088,1,0.146396032,0.187613888,0.812386112,0.26801984,0.73198016,0.107207936,0.183593591,0.256193056,0.147410912,0.093806944,0.304618848,0,0.26801984,0,0,0.73198016,0.190314842,0.380629683,1,1,0.492792064,1,0.26801984,0.341217856,0.292792064,0.73198016,0,0.73198016,0.73198016,0.004911664,0.048999626,0.070757814,0.071187958,0.096075514,0.118160014,0.079446857,0.060308571,0.0512932,0.06230005,0.057463936,0.060295732,0.02625114,0.035149938,0.022875078,0.019368251,0.014584246,0.009759326,0.01110457,0.079706514,Warning
198,0.666776629,0.333223371,1,1,1,1,1,1,0.866644674,0.266661169,0.300049483,0.533355326,0.433355326,0,0.439937322,1,1,1,0,0.500032989,0.133289349,0.049983506,0.833388314,0.976674364,0,1,0.483272854,1,0.066644674,0.46674364,0.53325636,0.666776629,0.333223371,0.266710651,0.456741991,0.11662818,0.366727146,0.23337182,0.683437797,0,0.666776629,0,0,0.333223371,0.086638077,0.173276153,1,1,0.333289349,1,0.666776629,0.700098966,0.133289349,0.333223371,0,0.333223371,0.333223371,0.010146786,0.041782714,0.047310585,0.055346484,0.069008687,0.076297761,0.05320437,0.041677206,0.040177497,0.065389786,0.06055621,0.064345489,0.033293812,0.043502398,0.029890664,0.032468242,0.02595561,0.02163812,0.017710607,0.170296973,Warning
199,0.498780466,0.501219534,1,1,1,1,1,1,0.900243907,0.275060977,0.22445121,0.499756093,0.399756093,0,0.535695134,1,1,1,0,0.44963414,0.200487814,0.07518293,0.749390233,0.964914633,0,1,0.575670744,1,0.100243907,0.349146326,0.650853674,0.498780466,0.501219534,0.199512186,0.341664619,0.175426837,0.274329256,0.174573163,0.523841443,0,0.498780466,0,0,0.501219534,0.130317079,0.260634158,1,1,0.400487814,1,0.498780466,0.54890242,0.200487814,0.501219534,0,0.501219534,0.501219534,0.008205102,0.043755846,0.055289147,0.060475739,0.079712991,0.091704291,0.060708298,0.046353653,0.044134927,0.064806444,0.060684459,0.065824102,0.030299895,0.041873515,0.027914474,0.026984691,0.022146901,0.016952198,0.015848364,0.136324963,Warning
